customerID,gender,SeniorCitizen,PhoneService,MultipleLines,DeviceProtection,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1440,0,0,1,2,2,1,0,0.535820895522388,8.341612861408619,0
4712,1,0,1,2,2,1,2,0.8114427860696517,8.491352169656412,1
3175,1,0,1,2,2,1,0,0.8865671641791043,8.54070461887716,1
1707,0,0,1,0,1,1,3,0.012935323383084563,6.490647659089898,1
1356,1,0,1,0,0,1,2,0.6248756218905472,4.395066248181685,0
1915,1,0,1,0,1,1,2,0.02238805970149252,4.343155860284888,0
5249,0,0,1,2,2,1,0,0.9308457711442785,8.667292819660275,0
2264,1,0,1,0,1,0,3,0.019402985074626844,3.005682604407159,0
1320,1,0,1,0,1,1,3,0.014427860696517386,6.030444846748866,0
3192,0,0,1,0,0,1,2,0.6054726368159203,5.5073619934827445,1
5177,0,0,1,0,1,1,0,0.015920398009950265,6.9047006182529085,0
1531,0,0,1,0,0,1,0,0.4203980099502488,8.05361686275076,0
582,0,0,1,0,1,0,3,0.012935323383084563,5.580861261143694,0
5137,0,0,1,0,1,0,3,0.026368159203980085,3.039749158970765,0
5871,1,0,1,0,1,1,3,0.027860696517412936,3.0469005601283903,0
3440,1,0,1,2,2,0,2,0.5298507462686567,8.428646090351267,0
6517,1,0,1,0,0,0,3,0.3621890547263681,5.242275975664412,0
2643,1,0,1,0,1,0,1,0.009452736318407956,6.811409563195452,0
5265,1,0,1,2,0,1,1,0.3139303482587064,3.9080149840306073,0
283,1,0,0,1,0,0,3,0.07213930348258707,5.371567828287629,1
5843,0,0,1,0,1,0,0,0.02238805970149252,7.313853519952718,0
5270,1,0,1,2,2,1,1,0.7179104477611941,8.536829138155317,0
3903,0,0,1,2,2,1,0,0.7164179104477612,8.761855543616766,0
5802,0,0,1,0,0,0,2,0.6218905472636815,5.0717303934560665,1
5989,1,0,1,2,0,0,0,0.8592039800995025,8.837209337691919,0
6759,1,0,1,2,0,1,0,0.7323383084577114,8.689607499762298,1
6156,1,0,1,0,2,0,1,0.31791044776119404,6.505559819741595,0
380,0,0,1,2,2,1,0,0.7686567164179104,7.558099337216773,0
3556,1,0,1,0,0,1,2,0.5681592039800994,4.3221439250725044,1
4115,1,0,1,2,0,1,2,0.5691542288557214,4.323470185213858,1
480,0,0,1,2,0,1,0,0.7676616915422886,8.436839602090673,0
13,0,0,1,2,2,1,0,0.8263681592039801,8.890307269306742,0
3976,0,0,1,2,0,0,2,0.34676616915422886,7.80783532480831,0
2622,1,0,1,2,2,1,0,0.6626865671641791,7.625009534885316,0
4149,0,0,0,1,0,0,2,0.15920398009950248,5.097118753984393,0
4126,0,0,1,2,2,0,1,0.7,7.968561852914348,0
3091,0,0,1,2,0,1,0,0.41691542288557215,7.792183757707509,0
2445,1,0,1,0,2,1,1,0.8129353233830846,7.737507249439053,0
5640,1,0,1,0,0,0,0,0.5218905472636816,6.316081067352825,0
1666,1,0,1,0,0,1,3,0.363681592039801,8.15066991142269,0
2769,1,0,1,0,0,1,0,0.3114427860696517,7.098706162474146,1
2608,1,1,1,2,0,0,1,0.363681592039801,7.163404741852606,0
381,1,0,1,2,2,1,1,0.6004975124378109,8.586056721205578,1
3866,0,0,1,0,2,1,3,0.8164179104477611,8.556567738890259,0
3591,0,0,0,1,2,0,2,0.3517412935323383,8.08241770020794,0
3863,0,0,1,0,0,1,2,0.6253731343283582,6.357235496671947,1
3080,0,0,1,0,1,1,1,0.010945273631840807,6.072468331261069,0
5594,0,0,1,2,0,0,2,0.6701492537313432,7.532837728627953,0
6803,1,0,1,0,2,1,2,0.6223880597014925,8.653217723583971,0
694,1,0,1,2,0,1,2,0.564179104477612,6.716231511423383,1
3288,1,0,1,0,1,0,3,0.013432835820895522,5.967171854538937,0
6670,1,1,1,2,0,1,2,0.7492537313432835,4.538496052720099,1
4027,1,1,1,2,0,1,2,0.7208955223880598,7.953371069247894,0
404,0,0,1,0,2,0,3,0.5124378109452736,8.267294902793209,0
1501,0,0,1,0,1,1,0,0.01741293532338306,6.78716831599302,0
1317,1,0,1,2,2,1,2,0.7661691542288557,6.929076360685821,0
226,0,0,1,2,2,1,1,0.8343283582089552,8.680229986798325,1
2223,1,0,1,0,1,0,3,0.01691542288557213,5.592478405097527,0
5203,1,0,1,2,0,0,3,0.6228855721393034,7.698187959842932,0
3047,0,0,1,2,0,1,0,0.7228855721393035,7.138073034044347,1
6278,0,0,0,1,0,0,3,0.10895522388059697,5.733664849138071,1
5466,0,0,1,2,0,1,0,0.7467661691542288,8.763748535421096,0
3846,0,0,1,0,2,1,0,0.7054726368159204,7.722124021130909,1
2390,1,1,1,2,2,1,2,0.9014925373134327,8.746279052186077,1
6956,0,0,0,1,0,1,1,0.2796019900497512,7.415807059198732,0
3137,0,1,1,2,0,1,2,0.6616915422885572,7.207970976371204,1
409,1,0,1,2,2,0,1,0.6019900497512437,8.188869663701565,0
2343,0,0,1,0,0,1,2,0.6497512437810945,7.192294919161421,0
6916,0,0,1,0,0,1,2,0.27313432835820894,3.822098297900159,1
5683,1,0,1,0,1,0,3,0.013432835820895522,6.046189446797229,0
5667,0,1,1,0,0,1,2,0.5144278606965175,4.24778070111149,1
7030,1,0,1,0,2,0,3,0.49353233830845766,8.43980445883316,0
165,0,0,1,2,2,1,0,0.8696517412935324,8.812530884678896,0
5395,0,0,0,1,0,0,2,0.26218905472636816,4.575741375297279,1
2703,1,0,1,2,0,1,2,0.564179104477612,7.444511772771477,1
4985,0,1,1,0,2,0,1,0.5696517412935324,6.457397401983236,0
2790,0,0,1,0,1,0,3,0.018905472636815884,4.770260805853684,0
10,1,0,0,1,0,0,1,0.2681592039800995,7.808140181172515,0
995,0,0,1,0,2,1,2,0.7661691542288557,8.606055354643912,1
6034,1,0,1,2,2,1,3,0.7124378109452736,7.680198734858134,1
6448,0,0,1,2,0,0,3,0.817910447761194,8.505484916284077,1
131,1,0,1,2,0,0,2,0.28756218905472636,5.407844191075279,1
5737,1,0,1,0,0,1,2,0.6164179104477612,5.199049364889368,1
6622,0,0,1,2,2,1,3,0.6850746268656716,5.833201255407098,1
5418,1,0,1,2,2,1,0,0.6069651741293532,8.653793619729168,0
2139,1,0,1,2,0,1,0,0.5736318407960199,5.87983441843656,1
1031,1,0,1,2,2,0,2,0.6711442786069651,8.437305471731442,0
4845,0,0,1,2,2,1,2,0.8009950248756219,8.419293662138173,1
5200,0,0,1,0,1,0,1,0.01840796019900498,6.378850541816241,0
3074,1,0,1,0,2,0,0,0.43333333333333324,6.620206530975591,0
3638,0,0,1,2,0,0,3,0.31492537313432833,7.251522272620085,0
6251,0,0,1,2,0,0,2,0.6786069651741293,6.722449273147222,1
737,1,0,1,0,1,0,0,0.021393034825870627,6.61136876590021,0
5017,0,0,1,0,0,1,3,0.2691542288557213,3.8133070324889884,1
5457,1,0,1,2,2,0,2,0.854228855721393,8.859484180500129,1
1746,1,0,1,0,0,1,3,0.5686567164179105,8.259833383739608,0
102,1,0,1,0,2,0,3,0.8945273631840797,8.82844285361354,0
4239,0,0,1,0,0,1,2,0.6766169154228856,7.2004995170261825,0
3351,0,1,1,2,0,1,2,0.6243781094527363,5.917952551171302,1
5875,1,0,1,0,2,0,2,0.7706467661691543,7.076653815443951,0
1028,0,0,1,2,2,1,0,0.981094527363184,9.045194465582318,0
192,1,1,1,2,0,0,0,0.8706467661691543,8.906915021908443,0
2653,0,0,1,0,1,0,3,0.018905472636815884,6.12435510944463,0
3099,0,0,1,0,1,0,3,0.013432835820895522,5.80392942326114,0
4589,1,0,1,0,0,1,1,0.7199004975124377,8.708829563634849,1
2152,1,0,1,2,0,0,0,0.4248756218905473,4.902307417210627,0
3794,0,0,0,1,0,0,3,0.06766169154228854,4.832305758571839,0
2635,0,0,1,0,0,0,2,0.6955223880597016,7.237490587664918,1
5888,1,0,1,0,1,1,3,0.019402985074626844,3.005682604407159,1
6833,1,0,1,0,2,1,0,0.41840796019900495,7.828555826334121,0
5749,0,0,1,0,0,1,2,0.454726368159204,7.914635977050654,0
6191,1,1,1,2,0,0,2,0.5577114427860697,4.308110951723713,0
5889,0,1,1,0,0,1,3,0.5208955223880596,4.257030144499196,0
6468,0,0,1,0,0,1,2,0.7218905472636815,7.767179319167181,1
4457,1,0,1,2,0,1,2,0.607960199004975,7.456078979168212,1
5238,1,0,1,2,2,0,0,0.7194029850746269,8.764678074116606,0
2472,1,0,1,0,1,0,3,0.011940298507462671,5.108064439427801,0
5221,0,1,1,2,2,0,0,0.4597014925373134,7.532409463096782,0
4637,1,1,1,0,0,0,2,0.5114427860696518,6.950144045473924,0
1748,1,0,1,0,1,0,3,0.01243781094527363,4.856706811803519,0
5313,0,0,1,2,2,1,0,0.917910447761194,8.916700587550155,0
1741,0,0,0,1,0,0,3,0.06417910447761191,3.2068032436339315,0
6020,1,0,1,0,2,1,2,0.5885572139303483,5.328604059152909,0
7009,1,1,1,0,2,1,0,0.781592039800995,7.615938844368196,1
802,0,0,1,2,2,1,0,0.6681592039800995,8.677507692947103,0
3426,0,0,0,1,2,1,0,0.29203980099502486,8.124979888983821,0
3792,0,0,1,0,1,0,3,0.011442786069651711,7.205041087576613,0
1372,0,0,1,2,2,1,2,0.8517412935323382,8.506344557209399,0
4369,1,0,1,2,2,1,0,0.6477611940298507,8.310169021981912,1
6841,0,0,1,2,0,1,2,0.30995024875621885,4.668614358544626,1
834,1,0,1,2,2,1,1,0.8975124378109453,8.510108151693007,0
2899,1,0,1,2,0,0,0,0.6243781094527363,8.315260588973167,0
1480,0,0,1,2,0,1,2,0.6064676616915423,7.463219604366508,1
511,1,0,1,2,2,0,0,0.6805970149253732,8.73629659230272,0
5289,1,0,1,2,2,1,2,0.7432835820895523,8.136005975767597,0
3722,1,0,1,2,2,0,2,0.717412935323383,8.752304838506301,0
3493,1,0,1,0,2,0,2,0.3029850746268657,5.829680641531575,1
5663,0,0,1,2,1,1,1,0.06865671641791044,7.428689636896416,0
5551,1,0,1,0,0,1,0,0.5786069651741294,8.285588949184161,0
5014,0,0,1,0,1,0,0,0.012935323383084563,6.410996912427582,0
3636,0,0,1,2,0,0,2,0.6676616915422885,7.971292914366756,0
1251,1,0,1,2,1,1,3,0.06517412935323383,7.323071703140675,0
3402,1,1,1,2,2,1,0,0.8447761194029851,8.823566980213418,0
6400,1,0,1,2,0,0,3,0.8208955223880597,8.448743029778509,0
4499,0,0,1,0,0,1,2,0.7696517412935323,4.560172820057356,1
6074,0,0,1,2,0,1,1,0.4129353233830846,7.984224202964557,1
2361,0,0,1,2,0,0,1,0.7547263681592039,8.74874925808789,0
4236,1,0,1,0,1,0,0,0.010945273631840807,6.658267752328325,0
2127,1,0,1,0,1,0,3,0.01641791044776117,5.648093568795613,0
4375,0,1,1,0,0,1,1,0.8945273631840797,8.433963744812955,1
5600,1,1,1,2,2,1,2,0.8238805970149253,8.629449873761905,0
5124,0,0,1,0,0,0,1,0.40646766169154225,6.6500849805983275,0
2215,0,0,1,0,0,0,2,0.5283582089552238,4.267597343922845,1
5491,1,0,1,0,0,1,3,0.3741293532338309,6.75437097208278,0
4095,1,0,1,2,0,1,2,0.8736318407960199,8.929839122260292,0
6976,1,1,1,2,2,1,1,0.6552238805970149,8.69645172861827,0
4192,0,0,1,0,2,1,1,0.5676616915422885,7.440087959032559,0
2427,1,0,1,2,1,0,3,0.06417910447761191,6.146650405238964,0
3446,0,0,1,0,1,1,3,0.018905472636815884,3.0032042883926917,1
734,1,0,1,0,0,0,0,0.5124378109452736,4.244917420701475,1
5881,0,1,1,2,0,1,2,0.745771144278607,7.983098940710892,1
2044,1,0,1,0,0,0,2,0.6228855721393034,7.244834474223836,1
2675,0,0,0,1,0,1,2,0.15323383084577114,4.926166137469806,1
4813,0,0,1,2,2,0,2,0.37363184079601985,7.571216149171722,0
2757,0,0,0,1,2,0,1,0.21343283582089556,7.566699138200584,0
4720,0,0,0,1,0,1,1,0.11194029850746268,7.260557734506995,0
6314,0,0,1,0,1,0,1,0.018905472636815884,6.878171976440463,0
1539,1,0,1,2,2,0,1,0.6099502487562188,8.667490743184992,0
3937,1,0,1,2,1,0,1,0.06517412935323383,5.411199523604709,0
717,0,0,1,0,1,0,3,0.013930348258706454,5.970496240671785,0
6539,1,0,1,0,0,1,2,0.6139303482587065,4.381401439279963,1
522,0,0,1,0,1,0,2,0.010447761194029848,2.9601050959108397,1
5738,1,0,1,0,2,1,2,0.754228855721393,6.699069212756854,0
2897,1,0,1,2,0,0,3,0.7213930348258706,5.163356381113919,0
1482,0,0,1,2,0,1,1,0.6029850746268656,8.04778138700763,0
4405,1,0,1,2,2,0,0,0.808457711442786,8.830754976454344,0
1457,0,0,1,2,2,1,2,0.8054726368159204,8.230737033890263,1
2017,1,0,1,2,2,1,1,0.6199004975124378,7.2489662699505235,0
5112,1,1,1,0,0,1,2,0.5169154228855721,6.727072378856691,0
2169,0,0,1,2,0,1,1,0.6661691542288557,6.441584295756578,1
629,0,0,1,2,0,0,2,0.5671641791044776,5.488937726156687,1
3160,1,0,1,0,0,0,1,0.4099502487562189,8.057377488557991,0
5256,1,0,1,2,2,1,2,0.7472636815920397,8.036573409707312,0
574,0,0,1,0,0,0,0,0.2656716417910448,7.681975405568561,0
2452,1,0,1,2,1,0,0,0.07810945273631842,6.887909650761431,0
2625,0,0,1,0,1,0,2,0.019402985074626844,4.188896879163323,0
2348,1,0,1,0,1,0,3,0.02985074626865672,6.5679374521098275,0
5934,0,0,1,2,0,0,2,0.40945273631840795,7.577019519078751,0
5387,1,0,1,2,2,1,1,0.763681592039801,8.382255095562785,0
5465,1,0,1,0,0,1,3,0.4343283582089552,7.88121998013081,0
6334,0,0,1,2,2,1,2,0.9990049751243782,9.045182669860626,0
3030,1,0,1,2,2,0,2,0.3592039800995025,3.9954446135672184,1
2900,0,0,0,1,2,0,0,0.4597014925373134,8.41803561988302,0
6875,0,0,1,0,0,1,2,0.6159203980099502,7.490333961411227,0
6899,1,0,1,0,1,1,0,0.019402985074626844,6.740046434556028,0
4088,0,0,1,0,1,0,3,0.027363184079601977,7.0986235417445585,0
458,1,0,1,0,1,0,3,0.021890547263681587,3.017982882488811,0
2888,0,0,1,2,0,1,3,0.5731343283582089,6.7504579870929176,0
6226,1,0,1,2,0,1,2,0.618905472636816,7.795276097360178,0
5531,1,0,0,1,0,1,2,0.06666666666666665,4.609162207257629,1
5891,0,0,1,2,0,1,2,0.5696517412935324,8.562061389005102,0
4135,1,0,1,0,0,0,3,0.2606965174129353,3.794364961959914,0
5691,1,0,0,1,2,1,2,0.23980099502487562,7.448013483431834,1
796,1,0,1,2,2,1,1,0.5601990049751243,8.014186916702378,0
6880,1,0,1,2,0,1,2,0.5676616915422885,4.321480134805848,1
6308,1,0,1,2,0,1,2,0.7616915422885572,8.484174008959004,1
4007,1,0,0,1,2,0,1,0.2975124378109452,7.616923435596261,0
4304,1,0,1,0,1,0,3,0.013930348258706454,6.07970433595739,0
5707,0,1,1,0,0,1,2,0.5203980099502488,4.256321678298823,1
6326,0,0,1,0,1,0,3,0.018905472636815884,3.0032042883926917,0
2813,0,0,1,2,0,1,1,0.8791044776119402,8.6816816800584,0
950,1,0,1,2,0,1,2,0.7238805970149254,7.265464687677655,0
6065,1,0,1,2,1,1,0,0.07114427860696515,5.746203190540153,0
4450,0,0,1,0,2,0,0,0.5144278606965175,8.261487707976645,0
5784,0,0,1,0,0,1,2,0.4835820895522387,6.127087500892697,0
2103,0,0,1,2,0,0,1,0.6756218905472637,7.917791330541803,1
4709,1,0,1,0,1,0,2,0.018905472636815884,5.83290834386429,0
2949,0,0,1,0,2,0,3,0.46368159203980097,7.198033977281184,0
2853,1,1,1,2,2,0,2,0.56318407960199,7.687882586043421,0
1196,1,0,1,0,0,1,3,0.32089552238805974,4.995521656286208,0
957,1,0,1,0,2,0,2,0.5437810945273632,6.7074123075903636,0
6274,0,0,1,2,2,1,1,0.96318407960199,8.872550267348275,0
1358,1,0,1,0,1,0,2,0.007462686567164173,5.8544986920348245,0
925,1,0,1,0,1,0,3,0.012935323383084563,4.856706811803519,0
1353,0,0,1,2,2,1,2,0.8243781094527362,8.449856091240227,0
3983,1,0,1,2,0,1,2,0.6552238805970149,7.460173800046465,0
1752,1,0,1,2,1,1,0,0.05870646766169152,7.312453426384449,0
149,0,0,1,2,0,1,2,0.3169154228855721,3.914021008090819,0
5650,0,0,1,0,2,1,2,0.5606965174129352,7.494291161982604,0
3025,0,0,1,0,1,0,3,0.014925373134328346,6.210800860079238,0
357,0,0,1,2,0,1,2,0.664179104477612,7.872550419915907,1
1884,0,0,1,0,0,0,2,0.6199004975124378,5.215479088239032,1
1210,1,0,1,2,2,1,0,0.8810945273631839,8.612285165597266,0
6536,0,0,1,2,2,1,2,0.6592039800995024,8.485785080256557,0
5670,0,0,1,2,1,0,0,0.06766169154228854,5.911067610035953,0
5038,0,0,1,0,2,1,0,0.6512437810945274,8.71553572426437,0
3641,0,0,1,0,2,1,2,0.572636815920398,5.079850363117729,1
4700,1,0,1,2,2,0,1,0.7796019900497512,7.895193891974421,0
2824,1,1,1,2,2,1,2,0.7985074626865671,8.007749945059498,1
3872,1,0,1,0,2,1,1,0.8243781094527362,8.852922294839505,0
3547,0,0,1,0,1,0,3,0.019402985074626844,5.610387127056648,0
2034,0,1,1,2,2,1,2,0.754228855721393,8.609571805650885,0
6387,1,1,1,2,0,1,2,0.7661691542288557,7.117732533764588,1
6128,1,1,1,2,0,1,3,0.5587064676616916,6.268906871829571,1
4544,0,0,1,0,2,0,3,0.6243781094527363,8.514369207725135,0
5834,0,0,1,0,2,1,2,0.417910447761194,7.1375566179604135,0
2801,0,0,1,0,2,0,2,0.4238805970149254,4.713127327493184,0
1274,0,0,1,0,0,0,1,0.2557213930348259,3.783052624131186,0
1373,1,0,1,0,2,0,2,0.6746268656716418,5.730424405602622,0
809,0,0,1,0,1,0,1,0.019900497512437804,5.949730678623674,0
5615,0,0,1,0,0,0,2,0.6656716417910448,7.846159691101404,1
1797,1,0,1,0,1,1,1,0.011442786069651711,7.157891235359948,0
1990,1,1,1,2,2,1,1,0.8398009950248756,8.92934257655299,0
1127,1,0,1,0,1,0,1,0.01641791044776117,7.012160338336927,0
5185,0,0,1,0,1,0,2,0.012935323383084563,4.601162164590552,0
5225,1,1,1,0,2,1,1,0.7686567164179104,8.810929400543255,0
781,0,0,1,2,2,1,1,0.6557213930348259,8.334327486600598,0
1737,1,0,1,2,2,1,2,0.845273631840796,8.678248550417026,0
4844,1,0,1,0,0,1,1,0.31791044776119404,4.693638833975699,0
3279,0,1,1,2,2,1,2,0.699502487562189,5.188781479479729,1
5397,1,0,1,2,0,0,2,0.36318407960199006,7.1990433420279025,1
4222,1,0,1,0,1,0,1,0.01691542288557213,6.759719200154732,0
6264,1,0,1,2,2,1,2,0.9751243781094526,9.05541022177414,0
2575,0,0,0,1,0,1,2,0.1288557213930348,6.831090194046651,0
2938,1,0,1,2,1,0,0,0.061691542288557194,7.449032510203956,0
3519,1,0,1,2,2,0,1,0.6562189054726368,8.692297096851691,0
2798,0,1,1,0,0,1,2,0.726865671641791,4.514150787600923,1
5400,1,1,1,0,2,1,0,0.6706467661691543,8.481452017638468,0
4909,1,0,1,0,1,1,3,0.02935323383084576,7.121777355846786,0
1723,1,0,1,0,0,1,2,0.6094527363184079,4.375757021660286,1
6959,0,0,1,2,1,0,3,0.072636815920398,6.510555915291006,0
4338,0,0,1,0,1,0,3,0.019402985074626844,5.945944031806173,0
6024,1,0,1,2,0,0,2,0.4537313432835821,8.358103668892134,0
6889,0,0,1,2,2,1,3,0.43482587064676614,6.976067919164224,0
6016,1,0,1,2,1,0,3,0.07462686567164178,7.204781062687051,0
4455,0,0,1,0,0,0,2,0.39751243781094525,6.952011370236675,0
5629,0,0,1,0,2,0,0,0.6726368159203979,8.007550201396533,0
4190,1,1,1,0,0,1,3,0.5159203980099502,6.147506294881456,1
3372,1,0,1,2,2,1,1,0.8621890547263681,8.92764584103544,0
1820,1,0,1,2,2,1,2,0.9258706467661691,8.920268780229094,1
255,1,1,1,0,2,1,2,0.8119402985074626,8.11466875529083,0
2239,1,1,1,2,2,1,0,0.7661691542288557,8.599150987214257,1
2985,0,0,1,0,2,1,2,0.6766169154228856,6.37519516307014,1
5116,0,1,1,2,2,1,2,0.8213930348258706,4.613138355637268,1
3042,1,0,1,0,1,1,0,0.012935323383084563,5.082335608261447,0
4998,0,0,1,2,2,0,2,0.8532338308457711,8.85772859077182,0
4093,0,0,1,2,2,1,3,0.8572139303482588,8.562720896692198,0
5729,1,0,1,0,1,0,3,0.01243781094527363,5.419871062100613,0
3679,0,0,1,2,1,0,1,0.06965174129353235,5.615679593101228,0
5911,0,0,1,0,0,1,2,0.6771144278606964,7.074074478298586,1
3006,0,0,0,1,2,1,0,0.3144278606965174,8.122727368766443,0
6001,0,1,1,2,2,1,0,0.9024875621890548,8.869440347152812,0
569,0,0,1,2,2,0,1,0.7129353233830846,8.692632788421433,0
3896,0,0,1,0,2,1,1,0.6343283582089552,8.699489747897687,0
893,1,1,1,0,0,0,2,0.7134328358208956,7.4075907314482246,0
1523,1,0,1,0,0,1,0,0.607960199004975,8.657520191507516,0
6068,0,0,1,0,2,0,1,0.45572139303482584,8.410253651978493,0
5930,1,0,1,2,2,1,1,0.8248756218905472,8.283165623499949,0
5800,0,0,1,2,0,1,2,0.7134328358208956,7.8730456768882,1
1735,1,1,1,0,0,1,2,0.5791044776119403,7.117529862557393,1
790,1,0,0,1,0,1,2,0.20746268656716416,7.1770187659099,0
2298,0,0,0,1,0,0,3,0.16268656716417912,6.701284461955179,0
537,1,0,1,0,1,1,2,0.012935323383084563,7.011033628435639,0
2513,0,1,1,2,0,1,0,0.8577114427860696,8.902367152922094,0
2434,1,0,1,0,0,0,2,0.5199004975124378,5.6842598081673374,0
3718,1,0,1,0,1,0,3,0.020895522388059695,6.834324000896254,0
1705,1,0,1,0,0,1,2,0.5149253731343283,6.606650186198215,1
4584,1,0,1,0,1,0,1,0.011940298507462671,6.626055278207904,0
5745,1,0,1,0,0,1,3,0.5139303482587065,8.26444058659791,0
3125,1,0,1,2,0,0,3,0.41243781094527365,7.25431927917014,0
6975,0,0,1,2,2,1,1,0.5980099502487561,8.074399978042074,0
2385,1,1,1,0,0,1,3,0.5293532338308458,5.917818006939683,0
1507,1,0,0,1,2,1,1,0.2746268656716418,7.128014675116484,0
958,0,0,1,0,0,1,2,0.772139303482587,4.562784469491653,0
5723,0,0,0,1,0,0,1,0.1736318407960199,7.842160940281463,0
2366,0,1,1,2,2,1,1,0.7094527363184079,8.771657099319809,0
2013,0,0,1,2,1,1,1,0.06666666666666665,7.29226910033737,0
2354,1,0,1,2,1,0,2,0.06567164179104479,6.921263629006929,0
684,0,1,1,2,0,1,2,0.8213930348258706,8.808481254462002,0
587,0,0,1,2,0,1,3,0.4592039800995025,7.644321079909603,1
4286,0,0,1,2,2,0,0,0.8666666666666666,8.887466260355394,0
5099,0,0,1,2,2,1,2,0.8378109452736319,4.629374874684909,1
233,0,0,1,0,1,0,1,0.013930348258706454,6.721726860256856,0
6717,1,0,1,2,0,1,0,0.36019900497512436,7.370671350725978,0
3918,0,0,1,0,0,0,3,0.5199004975124378,6.720581971457158,0
563,0,0,1,0,1,0,1,0.01840796019900498,5.711915974552923,0
965,1,0,1,0,2,1,2,0.508457711442786,6.568428973378017,0
1222,0,0,1,0,1,0,0,0.015422885572139305,7.197921762726839,0
220,1,1,1,0,2,0,0,0.5587064676616916,8.58685916964934,0
5197,1,1,1,2,2,1,0,0.7442786069651741,8.815080512721881,0
6704,0,0,1,0,0,0,3,0.3278606965174129,3.9357395320454622,0
3491,0,0,1,0,2,0,1,0.47114427860696506,6.917705609835305,0
1385,0,0,1,2,2,0,1,0.6199004975124378,8.486125551451341,0
6454,1,0,1,0,2,0,3,0.3427860696517413,8.01291276768625,0
6363,0,0,1,0,1,0,3,0.025870646766169153,5.0854335041714425,0
4392,0,0,1,0,2,0,1,0.6154228855721392,5.382428709166689,1
2176,0,0,1,2,0,1,1,0.3373134328358208,7.856997110995978,0
3149,0,0,1,0,0,1,2,0.6164179104477612,4.9839490288337505,1
1717,0,0,1,0,2,1,0,0.7950248756218906,6.341152639747148,1
5097,1,0,1,2,2,1,0,0.9621890547263682,8.950435580523848,0
1087,1,0,1,2,2,1,3,0.9422885572139305,7.233274896913214,1
4056,1,1,1,0,2,1,0,0.8577114427860696,8.609088456120492,0
6501,0,0,1,2,2,1,1,0.9492537313432835,9.002602540811822,0
5110,0,0,1,0,1,1,0,0.023383084577114438,6.7181673861961375,0
93,0,0,1,0,0,0,3,0.5238805970149254,4.2612704335380815,1
2903,0,1,1,0,2,1,2,0.6825870646766168,5.397936431576749,1
52,0,1,1,0,0,1,2,0.7293532338308457,8.208927386685193,0
5717,1,0,1,0,2,1,2,0.3144278606965174,3.9090184964078474,0
125,1,0,1,0,1,0,1,0.015422885572139305,6.357235496671947,0
205,1,0,1,0,0,1,2,0.8119402985074626,7.7541813308833065,1
5098,1,0,1,2,0,1,2,0.5597014925373134,4.310799125385514,1
6462,0,1,1,2,2,0,2,0.854726368159204,8.410865541568205,0
2492,1,0,1,2,2,1,2,0.9044776119402985,8.845229949216348,1
8,0,1,1,0,0,1,2,0.2980099502487562,5.829974499893961,0
3783,1,1,1,2,1,1,1,0.0681592039800995,7.489915031352455,0
1894,0,1,1,2,0,1,1,0.8149253731343283,6.811849922095066,0
6738,0,0,1,2,2,1,1,0.4671641791044776,6.950191969179394,1
1089,1,1,1,2,2,1,1,0.808457711442786,8.82792995042376,1
4346,1,0,1,0,0,1,3,0.5303482587064676,4.27039650600246,1
6317,1,0,1,0,2,0,3,0.3746268656716417,5.0597428682032835,0
3002,1,0,1,2,2,0,2,0.7527363184079602,8.523016204719026,1
1012,1,1,1,0,2,1,1,0.4592039800995025,6.365954850916716,0
3853,1,1,1,2,2,1,0,0.8970149253731344,8.898119675077247,1
1444,0,0,1,0,0,1,3,0.6671641791044776,6.041325566278907,0
2836,0,0,1,2,2,0,3,0.8875621890547264,8.932833027640864,0
5280,0,0,0,1,2,1,0,0.3034825870646766,6.45110213410454,1
5291,0,0,1,2,0,1,2,0.6706467661691543,5.773463997857009,1
5242,0,0,1,2,2,0,1,0.726865671641791,8.510168576479273,0
6558,1,0,1,2,2,0,0,0.6736318407960199,8.724516256176905,0
1364,1,0,1,2,2,1,2,0.8800995024875623,7.134013973196493,1
1830,1,0,0,1,0,1,2,0.06865671641791044,3.224857896545748,1
3291,1,1,1,0,0,0,2,0.2681592039800995,3.8110970868381857,0
2713,0,0,1,2,2,0,2,0.9164179104477611,8.681545938442357,1
4725,1,0,1,2,2,1,1,0.6064676616915423,8.597971013442383,0
4373,0,0,1,0,0,0,1,0.37064676616915426,7.873731012634341,0
3356,0,0,1,2,0,1,1,0.845771144278607,8.524675131763994,1
3369,0,0,1,2,0,1,2,0.7164179104477612,6.61170495685984,0
5358,1,0,1,2,2,1,3,0.7263681592039801,8.79324792762704,0
5226,1,0,1,0,0,1,2,0.29402985074626864,4.5266679578331335,1
5949,1,0,1,0,0,1,1,0.8223880597014926,8.814798366627732,0
3483,1,0,1,2,0,1,0,0.790547263681592,8.134467570277563,0
5141,0,0,1,0,0,1,2,0.5134328358208955,5.297567085157333,0
0,0,0,1,0,0,1,3,0.47114427860696506,6.385700173264597,0
2319,1,0,1,0,2,1,0,0.8597014925373135,8.894039322175724,0
3842,1,0,1,2,0,1,1,0.718407960199005,8.562128315409984,0
3497,1,0,0,1,2,1,0,0.4522388059701493,8.403979699474224,0
6026,0,1,1,0,2,1,2,0.8582089552238806,8.530711407217145,0
6006,1,0,1,0,1,0,3,0.01840796019900498,5.996078884658727,0
